id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
201100,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,许久没来这，驿站已经冷静到这个程度了么？,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,有了便捷神奇的飞鸽传书，当然很少有人用驿站啦。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,飞鸽传书？那是什么？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,就是无论多远的距离，都是瞬间传达的飞鸽传书哦。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,真的有那么神奇么？这已经超出常理了吧？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,认真你就输了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201101,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,发生什么事了么，驿站这么热闹。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,前线发生战事了，自然有很多军事急件。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,现在一片祥和的，哪来的战事啊？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,在你看不见的地方，人们可是生活在水深火热之中呀。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,哼，为何世间如此多的纷争。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,有人的地方，就会有纷争啊。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201102,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,快看，那匹马儿已经累得不行了。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,感觉随时都会过劳死的样子。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,这就是马儿不可逃避的宿命么？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,不过貌似还可以抢救一下的样子。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,我们去问问那马夫，看看能不能把这匹马买下了。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,好的，买下后好好让它休息休息。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201103,,,,BACKGROUND,sprites/juqing_yizhan1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,好香啊，是从哪儿飘来的香味呢？,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,你瞅驿站那边，有一个运送香料货队。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,这伙人长着凹眼勾鼻的，难道是波斯的商人？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,难怪这么香，原来是波斯那边的香料。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,机会难得，我们上去问问能不能收购一些。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,无论多少金饼，我都要把这个香料拿下！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,100,,,,,
201200,,,,BACKGROUND,sprites/juqing_gongqiang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,平城已经许久未下过这么大的雪啦。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,梅须逊雪三分白，雪却输梅一段香。好雪，好梅！,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,怎么着，看着此情此景，感慨颇深么？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,很久没有吟诗了，看到这雪中孤梅，我可忍不住。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,和%{NAME}一起待久了，被熏陶的这么喜欢文学了么？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,我可是一直都很喜欢的！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201201,,,,BACKGROUND,sprites/juqing_gongqiang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,从入冬以来，这场雪似乎就未曾停过。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,万里雪飘，一片酷寒，平城里的权贵们肆意赏雪，却不知城外的百姓们如何熬过这寒冬。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,前不久的灾荒，多亏%{NAME}献计，老百姓们才能安慰的渡过灾难，没想过一波未平一波又起。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,这世道啊，战火连天，灾害不断，生活可真是艰辛。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,只愿这天下，能早日太平。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,只要我们一起努力，那么早晚能迎来盛世的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201202,,,,BACKGROUND,sprites/juqing_gongqiang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,话说，你还记得小时候第一次遇见雪的情景么？,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,这个当然记得，那时候我还闹出了不晓得糗事。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,是什么？快说来听听。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,那时候长辈调侃说，被雪粘上的小孩会变成雪人，害的我一整个冬天未曾出门。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,哈哈哈，没曾想过，你还有过这样悲惨的经历。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,快别笑话我了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201203,,,,BACKGROUND,sprites/juqing_gongqiang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,六月飘雪，没想到生平居然能看到这番奇景。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,这是有多大的冤案，连上天都被惊动了，降下这番征兆。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,前段时间，北凉王叛乱，整个北凉王府被屠杀殆尽，莫非？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,什么？这话可不能乱说。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,唉，这个世道啊，真是不太平呢。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,可不是嘛，不过我们能守护好自己行了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,100,,,,,
201300,,,,BACKGROUND,sprites/juqing_liechang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,每次看到这么一片草原，都感觉心情很舒畅。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,而且风中飘来一股迷之香味。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,你确定传来的是香味么？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,当然啦，这应该是青青草丛的香味吧。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,但我明明看到那边有一群马儿正在排泄……,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,住口，不要再说下去了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201301,,,,BACKGROUND,sprites/juqing_liechang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,好大一片草原，在这里策马疾驰一定别有一番风味。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,既然如此，要不要来比试一番？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,我也正有此意，那么规则如何？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,可曾看到那边彩旗？你喊一二三起步，我们先到彩旗处为胜。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,我没问题。那么，一，二，走起！,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,啥！三呢？走起是怎么回事！等等我！,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201302,,,,BACKGROUND,sprites/juqing_liechang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,那边好大一群野马，气势磅礴好不震撼。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,这些野马，如果能驯服，感觉能组建一只不错的骑兵队。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,动荡时期，做什么都要联想到军队啊。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,这也是没办法的，乱世还是需要能守护自己的力量。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,为了帮助%{NAME}的复仇大业，任重而道远啊。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,说的有点远了，我们还是好好欣赏这片草原美景吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,40,,,,,
201303,,,,BACKGROUND,sprites/juqing_liechang1,,,MUSIC,music/richang1,open,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_A_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,亲身来到这里，才见识到什么叫做和草原一样辽阔。,,,,,,,,,ACTOR_ANIMATION,MANSION_HALL_QUESTER_B_ANIMATION,right_appear,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,那是你没有见过大海吧？,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,大海，那是什么？我见过北魏最大的湖，但比不上这片草原。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,大海，就是你一眼望去，只有蔚蓝的一片，远处仿佛是世界的尽头。,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_A_ANIMATION,,,NAME,MANSION_HALL_QUESTER_A_NAME,,,SUBTITLE,世间竟会存在如此奇特的景色么？有生之年真想见识一番。,,,,,,,,,LIGHT_ACTOR,MANSION_HALL_QUESTER_B_ANIMATION,,,NAME,MANSION_HALL_QUESTER_B_NAME,,,SUBTITLE,我相信会有计划的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHANGE_ACTOR_INTIMACY,100,,,,,
210100,,,,BACKGROUND,sprites/juqing_huayuan1,,,NAME,你,,,SUBTITLE,（你来到池塘，看见一人正在专心钓鱼，身后有个小厮鬼鬼祟祟的靠近着，这时候你是选择）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210101,,,,,,,
210101,,,,OPTIONS,210101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210102,,,,NAME,你,,,SUBTITLE,（你大声呵斥了小厮，质问其想干嘛，小厮受到惊吓，一溜烟跑了）,,,,,,,,,,,,,,,,,,,,,,,,,ACTOR_ANIMATION,MANSION_QUESTER_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_QUESTER_ANIMATION,,,NAME,MANSION_QUESTER_NAME,,,SUBTITLE,多谢你喝退了歹人，这是一些小小的谢礼。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADD_ITEM,14,2,,,,
210103,,,,SUBTITLE,（你假装没看见，然后钓鱼那人似早有察觉，一侧身躲过了小厮的暗算，然后意味深长的看了你一眼）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210104,,,,BACKGROUND,sprites/juqing_huayuan1,,,NAME,你,,,SUBTITLE,（你来到池塘，看见一人正在专心钓鱼）今天天气很适合钓鱼呀！<(￣ˇ￣)/,,,,,,,,,,,,,,,,,,,,,ACTOR_ANIMATION,MANSION_QUESTER_ANIMATION,left_appear,,LIGHT_ACTOR,MANSION_QUESTER_ANIMATION,,,NAME,MANSION_QUESTER_NAME,,,SUBTITLE,你是小主的贵客吧，抱歉影响你欣赏池塘美景了。-_-#,,,,,,,,,NAME,你,,,SUBTITLE,（你摇了摇头，看到此景，情不自禁吟起了诗）垂钓绿弯春，春深杏花乱。,,,,,,,,,,,,,LIGHT_ACTOR,MANSION_QUESTER_ANIMATION,,,NAME,MANSION_QUESTER_NAME,,,SUBTITLE,好诗好诗，没想到小主的贵客如此才貌双全！,,,,,NAME,你,,,SUBTITLE,（你脸微微一红，看似不太好意思）过奖了，快看，你的鱼儿上钩了！,,,,,,,,,,,,,LIGHT_ACTOR,MANSION_QUESTER_ANIMATION,,,NAME,MANSION_QUESTER_NAME,,,SUBTITLE,（轻轻一拉钩，是一尾松花江鳜）好鱼，相逢是缘，这鱼儿就送与贵客了！<(￣ˇ￣)/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADD_ITEM,14,2,,,,
210105,,,,BACKGROUND,sprites/juqing_huayuan1,,,NAME,你,,,SUBTITLE,（你还未走近池塘，就听见池塘隐隐传来水声；你定睛一看，池塘中似有人正在戏水；这时候，你选择了）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210106,,,,,,,
210106,,,,OPTIONS,210106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
